Date,Close
6/27/2014,5429.100098
6/30/2014,5382
7/1/2014,5366.5
7/2/2014,5441.700195
7/3/2014,5479.5
7/4/2014,5511.799805
7/7/2014,5506.299805
7/8/2014,5498.5
7/9/2014,5442.200195
7/10/2014,5454.299805
7/11/2014,5474.600098
7/14/2014,5495.799805
7/15/2014,5495.700195
7/16/2014,5504.5
7/17/2014,5509.899902
7/18/2014,5519.200195
7/21/2014,5528.700195
7/22/2014,5534
7/23/2014,5567
7/24/2014,5576.799805
7/25/2014,5574.200195
7/28/2014,5569.899902
7/29/2014,5580.600098
7/30/2014,5615.100098
7/31/2014,5623.100098
8/1/2014,5547.600098
8/4/2014,5533.299805
8/5/2014,5511.5
8/6/2014,5504
8/7/2014,5500.700195
8/8/2014,5429.600098
8/11/2014,5449.399902
8/12/2014,5523.100098
8/13/2014,5507.899902
8/14/2014,5542.899902
8/15/2014,5559.600098
8/18/2014,5580.600098
8/19/2014,5618.399902
8/20/2014,5629.200195
8/21/2014,5634
8/22/2014,5640.5
8/25/2014,5632.799805
8/26/2014,5634.5
8/27/2014,5648.899902
8/28/2014,5621.299805
8/29/2014,5624.600098
9/1/2014,5629.299805
9/2/2014,5656.899902
9/3/2014,5654.600098
9/4/2014,5632.100098
9/5/2014,5598.899902
9/8/2014,5578.899902
9/9/2014,5608.200195
9/10/2014,5574.399902
9/11/2014,5546.899902
9/12/2014,5532.299805
9/15/2014,5475.399902
9/16/2014,5446.200195
9/17/2014,5411.399902
9/18/2014,5419
9/19/2014,5437.299805
9/22/2014,5368.200195
9/23/2014,5415.899902
9/24/2014,5375.899902
9/25/2014,5382.399902
9/26/2014,5316.600098
9/29/2014,5269.600098
9/30/2014,5296.799805
10/1/2014,5334.5
10/2/2014,5298.5
10/3/2014,5315.399902
10/6/2014,5292.600098
10/7/2014,5284.799805
10/8/2014,5241.600098
10/9/2014,5293.299805
10/10/2014,5185.700195
10/13/2014,5153.100098
10/14/2014,5204
10/15/2014,5238
10/16/2014,5244.299805
10/17/2014,5260.100098
10/20/2014,5307.299805
10/21/2014,5312.5
10/22/2014,5373.299805
10/23/2014,5369.899902
10/24/2014,5399.299805
10/27/2014,5442
10/28/2014,5434
10/29/2014,5431.100098
10/30/2014,5457.100098
10/31/2014,5505
11/3/2014,5485
11/4/2014,5498.200195
11/5/2014,5492.799805
11/6/2014,5479.200195
11/7/2014,5522.100098
11/10/2014,5501.399902
11/11/2014,5494
11/12/2014,5443
11/13/2014,5423.5
11/14/2014,5433.799805
11/17/2014,5396.600098
11/18/2014,5383.100098
11/19/2014,5352.5
11/20/2014,5302.5
11/21/2014,5292.100098
11/24/2014,5349
11/25/2014,5320.899902
11/26/2014,5380.299805
11/27/2014,5379.399902
11/28/2014,5298.100098
12/1/2014,5190.700195
12/2/2014,5260
12/3/2014,5301.200195
12/4/2014,5345.399902
12/5/2014,5313.600098
12/8/2014,5315.600098
12/9/2014,5258.299805
12/10/2014,5237.100098
12/11/2014,5207.399902
12/12/2014,5196.899902
12/15/2014,5164.600098
12/16/2014,5131
12/17/2014,5140.600098
12/18/2014,5189.700195
12/19/2014,5312.700195
12/22/2014,5414.100098
12/23/2014,5356.399902
12/24/2014,5369.5
12/29/2014,5447
12/30/2014,5392.299805
12/31/2014,5388.600098
1/2/2015,5415
1/5/2015,5429.5
1/6/2015,5346.200195
1/7/2015,5334.5
1/8/2015,5359.399902
1/9/2015,5440.100098
1/12/2015,5399.5
1/13/2015,5382.100098
1/14/2015,5332.200195
1/15/2015,5310.600098
1/16/2015,5278.799805
1/19/2015,5289
1/20/2015,5286.799805
1/21/2015,5367.399902
1/22/2015,5390.5
1/23/2015,5468.200195
1/26/2015,5468.200195
1/27/2015,5511.5
1/28/2015,5516.600098
1/29/2015,5532.200195
1/30/2015,5551.600098
2/2/2015,5586.5
2/3/2015,5666.200195
2/4/2015,5733.700195
2/5/2015,5765.5
2/6/2015,5774.700195
2/9/2015,5770.100098
2/10/2015,5757.399902
2/11/2015,5731.700195
2/12/2015,5707.700195
2/13/2015,5835.5
2/16/2015,5849.5
2/17/2015,5822.299805
2/18/2015,5877.899902
2/19/2015,5869.799805
2/20/2015,5845.600098
2/23/2015,5872.399902
2/24/2015,5890
2/25/2015,5908.600098
2/26/2015,5877.899902
2/27/2015,5898.5
3/2/2015,5926.299805
3/3/2015,5902.899902
3/4/2015,5871.5
3/5/2015,5873.700195
3/6/2015,5868.600098
3/9/2015,5793
3/10/2015,5794.299805
3/11/2015,5763.299805
3/12/2015,5816
3/13/2015,5788
3/16/2015,5769.700195
3/17/2015,5811
3/18/2015,5808
3/19/2015,5912.5
3/20/2015,5936.299805
3/23/2015,5921
3/24/2015,5934.5
3/25/2015,5937.100098
3/26/2015,5849.700195
3/27/2015,5888.899902
3/30/2015,5816.299805
3/31/2015,5861.899902
4/1/2015,5832.899902
4/2/2015,5869.700195
4/7/2015,5893.200195
4/8/2015,5928.299805
4/9/2015,5901.5
4/10/2015,5935.399902
4/13/2015,5928.100098
4/14/2015,5916.200195
4/15/2015,5877.299805
4/16/2015,5917.600098
4/17/2015,5851.5
4/20/2015,5806.799805
4/21/2015,5844
4/22/2015,5812.799805
4/23/2015,5820.299805
4/24/2015,5906.799805
4/27/2015,5954.799805
4/28/2015,5921.5
4/29/2015,5818.200195
4/30/2015,5773.700195
5/1/2015,5798.799805
5/4/2015,5815.899902
5/5/2015,5816.200195
5/6/2015,5690.899902
5/7/2015,5644.799805
5/8/2015,5635.399902
5/11/2015,5627.600098
5/12/2015,5673.100098
5/13/2015,5710.799805
5/14/2015,5696.600098
5/15/2015,5730
5/18/2015,5660
5/19/2015,5619.399902
5/20/2015,5614
5/21/2015,5663.600098
5/22/2015,5668.200195
5/25/2015,5719.899902
5/26/2015,5770.399902
5/27/2015,5724.200195
5/28/2015,5714.600098
5/29/2015,5774.899902
6/1/2015,5734
6/2/2015,5639.899902
6/3/2015,5588.299805
6/4/2015,5511.299805
6/5/2015,5506.5
6/9/2015,5479.700195
6/10/2015,5486
6/11/2015,5562.600098
6/12/2015,5552.100098
6/15/2015,5541.5
6/16/2015,5535.200195
6/17/2015,5590.299805
6/18/2015,5522.700195
6/19/2015,5591.5
6/22/2015,5603.100098
6/23/2015,5671.399902
6/24/2015,5672.700195
6/25/2015,5619.899902
6/26/2015,5536.100098
6/29/2015,5413.100098
6/30/2015,5451.200195
7/1/2015,5506
7/2/2015,5587.899902
7/3/2015,5528
7/6/2015,5463.299805
7/7/2015,5555.5
7/8/2015,5456.5
7/9/2015,5472.799805
7/10/2015,5478.100098
7/13/2015,5460.399902
7/14/2015,5561.899902
7/15/2015,5609.700195
7/16/2015,5649.799805
7/17/2015,5652.5
7/20/2015,5669
7/21/2015,5688.5
7/22/2015,5603.5
7/23/2015,5581.299805
7/24/2015,5556.799805
7/27/2015,5579.200195
7/28/2015,5571
7/29/2015,5609.600098
7/30/2015,5653.100098
7/31/2015,5681.700195
8/3/2015,5664.299805
8/4/2015,5681.899902
8/5/2015,5659.5
8/6/2015,5600.100098
8/7/2015,5472.299805
8/10/2015,5504.899902
8/11/2015,5473.100098
8/12/2015,5383.5
8/13/2015,5389
8/14/2015,5360
8/17/2015,5368.600098
8/18/2015,5309.399902
8/19/2015,5379.799805
8/20/2015,5295.5
8/21/2015,5224.799805
8/24/2015,5014.200195
8/25/2015,5143.799805
8/26/2015,5178.899902
8/27/2015,5242.600098
8/28/2015,5274.700195
8/31/2015,5222.100098
9/1/2015,5117.100098
9/2/2015,5119.399902
9/3/2015,5048.700195
9/4/2015,5060.799805
9/7/2015,5051
9/8/2015,5133.5
9/9/2015,5236.899902
9/10/2015,5117
9/11/2015,5096.299805
9/14/2015,5120.5
9/15/2015,5046.600098
9/16/2015,5123.600098
9/17/2015,5171.200195
9/18/2015,5194.299805
9/21/2015,5096.399902
9/22/2015,5130.799805
9/23/2015,5032.5
9/24/2015,5102.299805
9/25/2015,5076.700195
9/28/2015,5145.100098
9/29/2015,4958.100098
9/30/2015,5058.600098
10/1/2015,5144.100098
10/2/2015,5089.200195
10/5/2015,5184.100098
10/6/2015,5199
10/7/2015,5228.399902
10/8/2015,5241.399902
10/9/2015,5309.200195
10/12/2015,5267.399902
10/13/2015,5234.600098
10/14/2015,5230.399902
10/15/2015,5265.600098
10/16/2015,5303.700195
10/19/2015,5304.600098
10/20/2015,5271.600098
10/21/2015,5286.5
10/22/2015,5299.600098
10/23/2015,5388.100098
10/26/2015,5386.299805
10/27/2015,5384.600098
10/28/2015,5374.399902
10/29/2015,5310.200195
10/30/2015,5288.600098
11/2/2015,5221.299805
11/3/2015,5291.200195
11/4/2015,5294.799805
11/5/2015,5247.899902
11/6/2015,5269.700195
11/9/2015,5180.299805
11/10/2015,5157.700195
11/11/2015,5181.100098
11/12/2015,5182.200195
11/13/2015,5111.799805
11/16/2015,5064.5
11/17/2015,5174.299805
11/18/2015,5189.100098
11/19/2015,5293.299805
11/20/2015,5305.5
11/23/2015,5326.5
11/24/2015,5277
11/25/2015,5245.200195
11/26/2015,5259.700195
11/27/2015,5251.399902
11/30/2015,5218.200195
12/1/2015,5312.600098
12/2/2015,5304.700195
12/3/2015,5276.700195
12/4/2015,5201.5
12/7/2015,5205.899902
12/8/2015,5158
12/9/2015,5129.899902
12/10/2015,5087.5
12/11/2015,5078.600098
12/14/2015,4981.899902
12/15/2015,4963.899902
12/16/2015,5078.700195
12/17/2015,5150.600098
12/18/2015,5156.5
12/21/2015,5157.799805
12/22/2015,5167.700195
12/23/2015,5193.5
12/24/2015,5256.100098
12/29/2015,5315.600098
12/30/2015,5366.399902
12/31/2015,5344.600098
1/4/2016,5322.799805
1/5/2016,5239.200195
1/6/2016,5178
1/7/2016,5068.799805
